Date,AAPL,MSFT,NVDA,GOOGL,AMZN,META,TSLA
2015-04-30,27.828166961669922,41.660953521728516,0.5347023010253906,27.213579177856445,21.089000701904297,78.15666198730469,15.069999694824219
2015-05-01,28.67313575744629,41.67808532714844,0.5479496121406555,27.33209991455078,21.14349937438965,78.37494659423828,15.0686674118042
2015-05-04,28.61754035949707,41.31834411621094,0.5445774793624878,27.415414810180664,21.152000427246094,78.19634246826172,15.36733341217041
2015-05-05,27.972707748413086,40.770172119140625,0.5306079387664795,26.929428100585938,21.059499740600586,76.95610046386719,15.529999732971191
2015-05-06,27.797040939331055,39.639564514160156,0.5322936177253723,26.534692764282227,20.954999923706055,77.49188232421875,15.362000465393066
2015-05-07,27.968976974487305,39.99930191040039,0.5416872501373291,26.879837036132812,21.3439998626709,77.81932067871094,15.786666870117188
2015-05-08,28.495933532714844,40.89864730834961,0.5017049908638,27.22250747680664,21.684499740600586,77.89868927001953,15.77400016784668
2015-05-11,28.205657958984375,40.573177337646484,0.4968878924846649,27.065305709838867,21.642499923706055,77.402587890625,15.965999603271484
2015-05-12,28.10517692565918,40.556053161621094,0.5017049908638,26.715694427490234,21.551000595092773,76.85686492919922,16.31599998474121
2015-05-13,28.136444091796875,40.795860290527344,0.5045953989028931,26.753385543823242,21.3435001373291,77.82923889160156,16.211999893188477
2015-05-14,28.792903900146484,41.72946548461914,0.5127844214439392,27.23490333557129,21.61400032043457,80.73641967773438,16.273332595825195
2015-05-15,28.75271224975586,41.3697395324707,0.5130254626274109,27.100513458251953,21.299999237060547,79.79380798339844,16.589332580566406
2015-05-18,29.069782257080078,41.12134552001953,0.5123027563095093,27.109439849853516,21.261999130249023,80.250244140625,16.583332061767578
2015-05-19,29.042984008789062,41.01789093017578,0.5091087222099304,27.238872528076172,21.085500717163086,80.00218200683594,16.47599983215332
2015-05-20,29.040752410888672,41.01789093017578,0.5091087222099304,27.399044036865234,21.19300079345703,79.92280578613281,16.290000915527344
2015-05-21,29.337724685668945,40.87995910644531,0.5054790377616882,27.61228370666504,21.581499099731445,79.85336303710938,16.374666213989258
2015-05-22,29.594505310058594,40.43167495727539,0.5047534108161926,27.49872398376465,21.381500244140625,79.91288757324219,16.51533317565918
2015-05-26,28.942508697509766,40.164424896240234,0.5016074776649475,27.135229110717773,21.273500442504883,78.71231842041016,16.497333526611328
2015-05-27,29.482864379882812,41.04376220703125,0.5284663438796997,27.485334396362305,21.570999145507812,79.92280578613281,16.495332717895508
2015-05-28,29.424816131591797,40.905826568603516,0.5357255339622498,27.48185920715332,21.328500747680664,79.52592468261719,16.76333236694336
2015-05-29,29.08987045288086,40.397193908691406,0.5354834198951721,27.042491912841797,21.46150016784668,78.57341003417969,16.719999313354492
2015-06-01,29.147933959960938,40.71615219116211,0.5415326952934265,27.235401153564453,21.54599952697754,79.66482543945312,16.6299991607666
2015-06-02,29.0184268951416,40.44892120361328,0.5308861136436462,27.470457077026367,21.54949951171875,79.81365966796875,16.55666732788086
2015-06-03,29.05414581298828,40.38856887817383,0.5250787734985352,27.536909103393555,21.829500198364258,81.798095703125,16.599332809448242
2015-06-04,28.88445281982422,39.966156005859375,0.5345156192779541,27.358381271362305,21.538999557495117,81.41112518310547,16.39466667175293
2015-06-05,28.725915908813477,39.776485443115234,0.5386291742324829,27.251266479492188,21.34749984741211,81.50041961669922,16.609333038330078
2015-06-08,28.5361270904541,39.423030853271484,0.5262885689735413,26.95124626159668,21.174999237060547,80.0418701171875,17.086000442504883
2015-06-09,28.451278686523438,39.354068756103516,0.528950572013855,26.885787963867188,21.27400016784668,80.0418701171875,17.066667556762695
2015-06-10,28.777278900146484,40.181671142578125,0.5195136070251465,27.403507232666016,21.53849983215332,81.52027130126953,16.713333129882812
2015-06-11,28.712520599365234,40.035118103027344,0.5250787734985352,27.276561737060547,21.648500442504883,81.19285583496094,16.76066780090332
2015-06-12,28.39544677734375,39.62994384765625,0.5108024477958679,27.149110794067383,21.496000289916992,80.89517211914062,16.71266746520996
2015-06-15,28.33963394165039,39.207515716552734,0.5098348259925842,26.927448272705078,21.183500289916992,80.0815658569336,16.691999435424805
2015-06-16,28.491466522216797,39.509246826171875,0.5161259770393372,27.020179748535156,21.363000869750977,80.4288330078125,16.874666213989258
2015-06-17,28.424482345581055,39.62994384765625,0.5221753120422363,27.10597038269043,21.390499114990234,81.15315246582031,17.360666275024414
2015-06-18,28.553987503051758,40.2765007019043,0.5308861136436462,27.581045150756836,21.969499588012695,82.2644271850586,17.459333419799805
2015-06-19,28.268178939819336,39.74201583862305,0.529192328453064,27.647493362426758,21.746000289916992,81.8675537109375,17.500667572021484
2015-06-22,28.493698120117188,39.85408020019531,0.5270147323608398,27.754610061645508,21.81450080871582,84.08019256591797,17.319332122802734
2015-06-23,28.364192962646484,39.57821273803711,0.5134642720222473,27.938589096069336,22.29949951171875,87.19573211669922,17.844667434692383
2015-06-24,28.605337142944336,39.34545135498047,0.5083826780319214,27.69956398010254,22.04199981689453,88.1681137084961,17.67799949645996
2015-06-25,28.469139099121094,39.354068756103516,0.5122544169425964,27.66881561279297,22.0049991607666,87.29496765136719,17.91933250427246
2015-06-26,28.301671981811523,39.017860412597656,0.501849353313446,27.42632293701172,21.905000686645508,87.3247299194336,17.805999755859375
2015-06-29,27.805973052978516,38.2506217956543,0.4868471920490265,26.840665817260742,21.493000030517578,85.13192749023438,17.468000411987305
2015-06-30,28.006933212280273,38.060951232910156,0.4866052567958832,26.78066062927246,21.704500198364258,85.1021728515625,17.884000778198242
2015-07-01,28.268178939819336,38.31957244873047,0.49362248182296753,26.942323684692383,21.86949920654297,86.2332992553711,17.94333267211914
2015-07-02,28.232444763183594,38.27647018432617,0.4941065013408661,27.142663955688477,21.885499954223633,86.6103286743164,18.667999267578125
2015-07-06,28.134201049804688,38.26784896850586,0.48805713653564453,27.057371139526367,21.802000045776367,86.8683090209961,18.648000717163086
2015-07-07,28.064990997314453,38.19025421142578,0.4788622558116913,27.276060104370117,21.836000442504883,86.54088592529297,17.858667373657227
2015-07-08,27.368324279785156,38.13854217529297,0.47547459602355957,26.862977981567383,21.485000610351562,84.98308563232422,16.997333526611328
2015-07-09,26.810110092163086,38.379913330078125,0.4696672558784485,27.009267807006836,21.719499588012695,85.2113037109375,17.19466781616211
2015-07-10,27.5268611907959,38.4575080871582,0.4778943359851837,27.57756996154785,22.175500869750977,87.26519012451172,17.27666664123535
2015-07-13,28.05829429626465,39.259239196777344,0.48104000091552734,28.352170944213867,22.778499603271484,89.39844512939453,17.477333068847656
2015-07-14,28.047121047973633,39.32822799682617,0.48128193616867065,28.969566345214844,23.278499603271484,88.98171997070312,17.709999084472656
2015-07-15,28.317296981811523,39.44889450073242,0.4778943359851837,28.95865821838379,23.059499740600586,89.06109619140625,17.542667388916016
2015-07-16,28.69465446472168,40.22478103637695,0.4885411560535431,29.842355728149414,23.77400016784668,90.1426010131836,17.778667449951172
2015-07-17,28.942508697509766,40.19029998779297,0.4856373965740204,34.694252014160156,24.15049934387207,94.23052215576172,18.310667037963867
2015-07-20,29.489564895629883,40.44892120361328,0.47668448090553284,34.3580322265625,24.405000686645508,97.14763641357422,18.817333221435547
2015-07-21,29.1948184967041,40.75925827026367,0.4788622558116913,34.48250198364258,24.399999618530273,97.62390899658203,17.784666061401367
2015-07-22,27.96003532409668,39.259239196777344,0.4696672558784485,34.47010803222656,24.41349983215332,96.28440856933594,17.857999801635742
2015-07-23,27.94664192199707,39.7506217956543,0.47547459602355957,33.45995330810547,24.108999252319336,94.69688415527344,17.81333351135254
2015-07-24,27.799264907836914,39.60407257080078,0.4699092507362366,32.47013473510742,26.47100067138672,96.19511413574219,17.694000244140625
2015-07-27,27.412982940673828,39.09544372558594,0.46724748611450195,32.643707275390625,26.570499420166016,93.43675231933594,16.867332458496094
2015-07-28,27.5491886138916,39.08682632446289,0.4774104356765747,32.7126350402832,26.30150032043457,94.54804229736328,17.654666900634766
2015-07-29,27.462106704711914,39.90579605102539,0.48321765661239624,32.8004035949707,26.450000762939453,96.23478698730469,17.58799934387207
2015-07-30,27.323667526245117,40.41443634033203,0.48442763090133667,32.955623626708984,26.83799934387207,94.4686508178711,17.785999298095703
2015-07-31,27.084758758544922,40.2592658996582,0.48273372650146484,32.60551452636719,26.8075008392334,93.27800750732422,17.74333381652832
2015-08-03,26.446157455444336,40.354087829589844,0.4909607172012329,32.96356201171875,26.75149917602539,93.406982421875,17.332666397094727
2015-08-04,25.59766387939453,40.98340606689453,0.49289652705192566,32.79296875,26.594999313354492,93.32759857177734,17.75200080871582
2015-08-05,25.767356872558594,41.01789093017578,0.49797794222831726,33.3885498046875,26.850500106811523,95.68909454345703,18.0086669921875
2015-08-06,25.823429107666016,40.19029998779297,0.49483227729797363,33.23283004760742,26.472999572753906,94.3793716430664,16.408666610717773
2015-08-07,25.910911560058594,40.293739318847656,0.5560513138771057,32.94719696044922,26.131000518798828,93.56575775146484,16.167333602905273
2015-08-10,26.852964401245117,40.802371978759766,0.5754090547561646,32.88520431518555,26.200000762939453,93.41691589355469,16.076000213623047
2015-08-11,25.455575942993164,40.009254455566406,0.5725052356719971,34.23207473754883,26.37299919128418,92.89103698730469,15.824666976928711
2015-08-12,25.848108291625977,40.293739318847656,0.5739573240280151,34.29009246826172,26.295499801635742,93.45659637451172,15.878000259399414
2015-08-13,25.827924728393555,40.285118103027344,0.5691176652908325,34.044132232666016,26.482999801635742,92.70252227783203,16.167333602905273
2015-08-14,26.009593963623047,40.517887115478516,0.5696017146110535,34.18594741821289,26.576000213623047,93.68480682373047,16.209999084472656
2015-08-17,26.278764724731445,40.79375457763672,0.5659721493721008,34.4210090637207,26.76099967956543,93.1986312866211,16.999332427978516
2015-08-18,26.130722045898438,41.01937484741211,0.5608208775520325,34.154212951660156,26.750999450683594,94.42897033691406,17.381332397460938
2015-08-19,25.796512603759766,40.44663619995117,0.5586337447166443,34.41754150390625,26.645999908447266,94.56787872314453,17.016666412353516
2015-08-20,25.267175674438477,39.62226867675781,0.5384657382965088,33.69550704956055,25.788999557495117,89.85486602783203,16.14533233642578
2015-08-21,23.72176170349121,37.37474822998047,0.5216994285583496,31.93753433227539,24.723499298095703,85.38990020751953,15.38466739654541
2015-08-24,23.129613876342773,36.168548583984375,0.5032323002815247,30.652162551879883,23.168500900268555,81.45082092285156,14.591333389282227
2015-08-25,23.2686767578125,35.11855697631836,0.49278372526168823,30.37247085571289,23.318500518798828,82.35372161865234,14.66866683959961
2015-08-26,24.60325050354004,37.06235122680664,0.5299609303474426,32.71660232543945,25.03849983215332,86.51110076904297,14.989333152770996
2015-08-27,25.327749252319336,38.094993591308594,0.5498862862586975,33.124229431152344,25.918500900268555,89.03133392333984,16.19933319091797
2015-08-28,25.410728454589844,38.12103271484375,0.5523160099983215,32.714115142822266,25.90049934387207,90.30137634277344,16.565332412719727
2015-08-31,25.291845321655273,37.76525115966797,0.546241283416748,32.125484466552734,25.644500732421875,88.73367309570312,16.604000091552734
2015-09-01,24.161386489868164,36.2900505065918,0.52388596534729,31.219968795776367,24.82699966430664,86.55078887939453,15.908666610717773
2015-09-02,25.1976375579834,37.626407623291016,0.5396806001663208,31.981176376342773,25.52750015258789,89.1900863647461,16.512666702270508
2015-09-03,24.75577735900879,37.74788284301758,0.5411386489868164,31.591394424438477,25.236000061035156,87.46363067626953,16.3713321685791
2015-09-04,24.50904655456543,36.97557830810547,0.5285027623176575,31.19021224975586,24.950000762939453,87.5727767944336,16.1286678314209
2015-09-08,25.190916061401367,38.08631134033203,0.5511009693145752,31.930091857910156,25.87700080871582,88.83287811279297,16.544666290283203
2015-09-09,24.70643424987793,37.37474822998047,0.5401666164398193,31.906787872314453,25.844499588012695,89.7358169555664,16.5939998626709
2015-09-10,25.249231338500977,37.56565475463867,0.5486712455749512,32.287147521972656,26.11199951171875,91.26380920410156,16.565332412719727
2015-09-11,25.617082595825195,37.730533599853516,0.5503718852996826,32.49641418457031,26.472000122070312,91.33326721191406,16.682666778564453
2015-09-14,25.863813400268555,37.348716735839844,0.551344096660614,32.356075286865234,26.069000244140625,91.59123229980469,16.87933349609375
2015-09-15,26.081375122070312,38.16441345214844,0.5574187636375427,32.98091506958008,26.118499755859375,92.17665100097656,16.904666900634766
2015-09-16,26.110536575317383,38.44210433959961,0.5613067150115967,33.003231048583984,26.36949920654297,92.72235107421875,17.483333587646484
2015-09-17,25.552030563354492,38.39870834350586,0.5664094686508179,33.308204650878906,26.943500518798828,93.60543060302734,17.471332550048828
2015-09-18,25.446609497070312,37.730533599853516,0.5659234523773193,32.775115966796875,27.01300048828125,93.66496276855469,17.374666213989258
2015-09-21,25.84138298034668,38.2772331237793,0.5717553496360779,33.075626373291016,27.41950035095215,94.80601501464844,17.613332748413086
2015-09-22,25.435400009155273,38.094993591308594,0.5562036633491516,32.39227294921875,26.920000076293945,92.23617553710938,17.395999908447266
2015-09-23,25.64175033569336,38.06896209716797,0.5588768124580383,32.39674377441406,26.803499221801758,93.23831176757812,17.40399932861328
2015-09-24,25.794275283813477,38.10366439819336,0.5695681571960449,32.47707748413086,26.6875,93.67488861083984,17.541332244873047
2015-09-25,25.72922706604004,38.12969207763672,0.5736992359161377,31.74513053894043,26.212499618530273,92.04765319824219,17.12733268737793
2015-09-28,25.220075607299805,37.56565475463867,0.5661664605140686,30.95664405822754,25.202999114990234,88.51536560058594,16.562000274658203
2015-09-29,24.461946487426758,37.69581985473633,0.5761290788650513,30.875316619873047,24.803499221801758,85.99515533447266,16.44333267211914
2015-09-30,24.740070343017578,38.40738296508789,0.5989700555801392,31.656858444213867,25.594499588012695,89.20001220703125,16.559999465942383
2015-10-01,24.57858657836914,38.71110916137695,0.5873067378997803,31.836870193481445,26.035999298095703,90.24182891845703,15.991999626159668
2015-10-02,24.75802230834961,39.54417037963867,0.6026150584220886,32.58022689819336,26.62700080871582,91.35311889648438,16.504667282104492
2015-10-05,24.847736358642578,40.4640007019043,0.6176806092262268,33.30870056152344,27.18400001525879,93.27800750732422,16.40999984741211
2015-10-06,24.96661376953125,40.56813049316406,0.6256990432739258,33.30672073364258,26.874000549316406,92.07743072509766,16.097333908081055
2015-10-07,24.847736358642578,40.61153030395508,0.6322596669197083,33.22539138793945,27.097000122070312,91.68054962158203,15.46399974822998
2015-10-08,24.560630798339844,41.17557144165039,0.6359044909477234,33.076622009277344,26.658000946044922,91.75,15.114666938781738
2015-10-09,25.148298263549805,40.880531311035156,0.6334746479988098,33.28688430786133,26.989999771118164,92.51399230957031,14.712667465209961
2015-10-12,25.031658172607422,40.785064697265625,0.6402784585952759,33.54425811767578,27.50950050354004,93.52606201171875,14.371999740600586
2015-10-13,25.074283599853516,40.68962478637695,0.6414932012557983,33.87849044799805,27.44499969482422,93.38714599609375,14.616666793823242
2015-10-14,24.71988296508789,40.50738525390625,0.6648205518722534,33.74162673950195,27.241500854492188,93.3375244140625,14.458666801452637
2015-10-15,25.089977264404297,40.79375076293945,0.6665213704109192,34.36695861816406,28.121999740600586,95.21281433105469,14.753999710083008
2015-10-16,24.906057357788086,41.227638244628906,0.6769698262214661,34.481014251708984,28.538000106811523,96.780517578125,15.133999824523926
2015-10-19,25.060827255249023,41.32308578491211,0.675754725933075,34.71061706542969,28.657499313354492,97.7032699584961,15.206666946411133
2015-10-20,25.518390655517578,41.45326232910156,0.6747829914093018,33.721290588378906,28.04400062561035,96.24472045898438,14.20199966430664
2015-10-21,25.516143798828125,40.95862579345703,0.6660352349281311,33.31465148925781,27.78849983215332,96.3538589477539,14.005999565124512
2015-10-22,25.90642547607422,41.678863525390625,0.6900913119316101,33.777828216552734,28.195499420166016,98.89392852783203,14.114666938781738
2015-10-23,26.70941162109375,45.87886428833008,0.6947081685066223,35.67167282104492,29.951499938964844,101.39431762695312,13.939332962036133
2015-10-26,25.857078552246094,47.076385498046875,0.6915492415428162,36.256343841552734,30.430500030517578,102.96200561523438,14.350666999816895
2015-10-27,25.693342208862305,46.590431213378906,0.6910632252693176,36.340641021728516,30.550500869750977,102.8925552368164,14.023332595825195
2015-10-28,26.752025604248047,46.84209442138672,0.6966520547866821,36.54396057128906,30.854999542236328,103.38866424560547,14.197333335876465
2015-10-29,27.03464126586914,46.304080963134766,0.6725957989692688,36.93721389770508,31.327499389648438,104.06336975097656,14.108667373657227
2015-10-30,26.803617477416992,45.67928695678711,0.6893622875213623,36.5672721862793,31.295000076293945,101.17603302001953,13.795332908630371
2015-11-02,27.180438995361328,46.19994354248047,0.6973810195922852,37.080528259277344,31.417499542236328,102.50558471679688,14.252667427062988
2015-11-03,27.492206573486328,46.98961639404297,0.6925210952758789,37.13408279418945,31.265499114990234,101.7812728881836,13.890000343322754
2015-11-04,27.364360809326172,47.2065544128418,0.6811007857322693,37.45592498779297,32.04750061035156,103.13069152832031,15.442000389099121
2015-11-05,27.238216400146484,47.18920135498047,0.6733249425888062,37.72173309326172,32.782501220703125,107.91315460205078,15.451333045959473
2015-11-06,27.269750595092773,47.65779495239258,0.7666333317756653,37.767845153808594,32.96849822998047,106.26607513427734,15.490667343139648
2015-11-09,27.159378051757812,46.998294830322266,0.7632312774658203,37.42914962768555,32.77450180053711,105.66082763671875,15.022000312805176
2015-11-10,26.30339241027832,46.43423080444336,0.7486518621444702,37.60221481323242,32.98400115966797,107.06978607177734,14.433333396911621
2015-11-11,26.154726028442383,46.55572509765625,0.7413621544837952,37.948856353759766,33.662498474121094,108.16120910644531,14.60533332824707
