timestamp,model,features,test_loss,direction_accuracy,total_return,sharpe_ratio
2026-05-03 18:41:16,lstm,returns+indicators,0.0280422094588478,0.6529323308270677,-0.9072954,-4.853393482161435
2026-05-03 21:35:47,lstm,results,0.0332203269625703,0.4436090225563909,-0.9748848080635072,-5.541523296319096
2026-05-04 17:33:26,transformer,results+indicators,0.0315421084562937,0.6051127819548873,-0.9059489965438844,-4.563033859714766
2026-05-04 18:27:13,transformer,results+indicators,0.0494071880976359,0.3479699194431305,-1.0,-0.3102759718894958
2026-05-04 19:41:59,transformer,results,0.06047773696482182,0.3672180473804474,-1.0,-0.3492400050163269
